work_id,district_lgd,constituency_code,work_title,work_description,category,sanctioned_amount,released_amount,expenditure,recommended_date,sanction_date,completion_date,status,physical_progress_pct,has_uc,agency_name,location_name,latitude,longitude,is_scsp,is_tsp,payment_history
ESK-2889,DIST_102,201,Work 1890: ROADS_BRIDGES Project at Location 1889,Synthetic work description for demo data import,ROADS_BRIDGES,2008017,2008018,2008017,2024-04-20,2024-06-04,2025-02-03,COMPLETED,100,true,Public Works Department (PWD),Location 1889,28.659380,77.291624,false,false,MOBILISATION_ADVANCE:2024-06-26:301203|RUNNING_BILL:2024-10-19:351403|RUNNING_BILL:2024-12-24:351403|RUNNING_BILL:2025-02-10:351403|RUNNING_BILL:2025-04-05:351403|FINAL_BILL:2025-06-19:200802|RETENTION_RELEASE:2025-12-16:100401
ESK-2890,DIST_101,204,Work 1891: ROADS_BRIDGES Project at Location 1890,Synthetic work description for demo data import,ROADS_BRIDGES,2415831,785145,2415831,2026-02-13,2026-03-10,2026-09-05,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1890,28.678573,77.353698,false,false,MOBILISATION_ADVANCE:2026-04-07:362375|RUNNING_BILL:2026-07-25:422770
ESK-2891,DIST_104,204,Work 1892: DRINKING_WATER Project at Location 1891,Synthetic work description for demo data import,DRINKING_WATER,933276,886613,933276,2025-06-05,2025-06-16,2026-09-05,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1891,28.686802,77.331695,false,false,MOBILISATION_ADVANCE:2025-07-19:139991|RUNNING_BILL:2025-11-11:326647|RUNNING_BILL:2026-01-11:326647|FINAL_BILL:2026-03-27:93328
ESK-2892,DIST_101,202,Work 1893: HEALTH Project at Location 1892,Synthetic work description for demo data import,HEALTH,4473601,921562,1634665,2024-06-01,2024-07-02,,IN_PROGRESS,8,false,Rural Development Agency (DRDA),Location 1892,28.519898,77.223536,false,false,MOBILISATION_ADVANCE:2024-07-27:671040|RUNNING_BILL:2024-11-04:250522
ESK-2893,DIST_101,203,Work 1894: OTHER Project at Location 1893,Synthetic work description for demo data import,OTHER,516966,258483,516966,2026-03-14,2026-04-19,2026-09-05,COMPLETED,100,true,Public Works Department (PWD),Location 1893,28.524036,77.291834,false,true,MOBILISATION_ADVANCE:2026-05-15:77545|RUNNING_BILL:2026-08-12:180938
ESK-2894,DIST_103,202,Work 1895: ROADS_BRIDGES Project at Location 1894,Synthetic work description for demo data import,ROADS_BRIDGES,1320277,1320278,1320277,2024-01-23,2024-02-01,2024-11-18,COMPLETED,100,false,Municipal Corporation,Location 1894,28.657529,77.216959,false,false,MOBILISATION_ADVANCE:2024-02-15:198042|RUNNING_BILL:2024-06-01:462097|RUNNING_BILL:2024-07-23:462097|FINAL_BILL:2024-10-06:132028|RETENTION_RELEASE:2025-04-04:66014
ESK-2895,DIST_104,202,Work 1896: SANITATION Project at Location 1895,Synthetic work description for demo data import,SANITATION,3781659,990795,3115985,2024-11-04,2024-12-15,,IN_PROGRESS,16,false,Rural Development Agency (DRDA),Location 1895,28.527382,77.394304,false,false,MOBILISATION_ADVANCE:2025-01-17:567249|RUNNING_BILL:2025-05-03:211773|RUNNING_BILL:2025-07-25:211773
ESK-2896,DIST_104,202,Work 1897: DRINKING_WATER Project at Location 1896,Synthetic work description for demo data import,DRINKING_WATER,2353734,2353732,2353734,2024-03-02,2024-03-21,2024-10-16,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1896,28.743490,77.352505,true,false,MOBILISATION_ADVANCE:2024-04-20:353060|RUNNING_BILL:2024-07-12:411903|RUNNING_BILL:2024-09-04:411903|RUNNING_BILL:2024-11-30:411903|RUNNING_BILL:2025-02-11:411903|FINAL_BILL:2025-04-27:235373|RETENTION_RELEASE:2025-10-24:117687
ESK-2897,DIST_102,204,Work 1898: SANITATION Project at Location 1897,Synthetic work description for demo data import,SANITATION,3031053,1430658,200231,2024-08-18,2024-09-08,,IN_PROGRESS,46,false,Municipal Corporation,Location 1897,28.611092,77.207718,false,false,MOBILISATION_ADVANCE:2024-09-19:454658|RUNNING_BILL:2025-01-15:488000|RUNNING_BILL:2025-03-23:488000
ESK-2898,DIST_104,203,Work 1899: SANITATION Project at Location 1898,Synthetic work description for demo data import,SANITATION,398544,0,0,2026-05-26,,,NOT_STARTED,0,false,Rural Development Agency (DRDA),Location 1898,28.541423,77.214348,false,false,
ESK-2899,DIST_102,203,Work 1900: HEALTH Project at Location 1899,Synthetic work description for demo data import,HEALTH,943288,943286,943288,2022-10-23,2022-11-27,2024-04-03,COMPLETED,100,true,Municipal Corporation,Location 1899,28.563826,77.267904,false,false,MOBILISATION_ADVANCE:2023-01-11:141493|RUNNING_BILL:2023-04-04:165075|RUNNING_BILL:2023-06-21:165075|RUNNING_BILL:2023-08-29:165075|RUNNING_BILL:2023-10-31:165075|FINAL_BILL:2024-01-14:94329|RETENTION_RELEASE:2024-07-12:47164
ESK-2900,DIST_102,203,Work 1901: ROADS_BRIDGES Project at Location 1900,Synthetic work description for demo data import,ROADS_BRIDGES,2125139,2125140,2125139,2024-05-11,2024-06-25,2025-04-08,COMPLETED,100,false,Rural Development Agency (DRDA),Location 1900,28.534051,77.169916,false,false,MOBILISATION_ADVANCE:2024-08-06:318771|RUNNING_BILL:2024-10-08:495866|RUNNING_BILL:2024-12-24:495866|RUNNING_BILL:2025-03-02:495866|FINAL_BILL:2025-05-16:212514|RETENTION_RELEASE:2025-11-12:106257
ESK-2901,DIST_102,201,Work 1902: DRINKING_WATER Project at Location 1901,Synthetic work description for demo data import,DRINKING_WATER,2305679,2305680,2305679,2024-10-16,2024-12-01,2026-01-10,COMPLETED,100,true,Municipal Corporation,Location 1901,28.596706,77.365588,false,false,MOBILISATION_ADVANCE:2025-01-06:345852|RUNNING_BILL:2025-03-22:403494|RUNNING_BILL:2025-06-14:403494|RUNNING_BILL:2025-08-01:403494|RUNNING_BILL:2025-10-13:403494|FINAL_BILL:2025-12-27:230568|RETENTION_RELEASE:2026-06-25:115284
ESK-2902,DIST_104,204,Work 1903: HEALTH Project at Location 1902,Synthetic work description for demo data import,HEALTH,1671066,1671068,1671066,2022-10-01,2022-11-04,2024-01-21,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1902,28.614689,77.195018,false,true,MOBILISATION_ADVANCE:2022-12-14:250660|RUNNING_BILL:2023-02-17:292437|RUNNING_BILL:2023-04-28:292437|RUNNING_BILL:2023-06-29:292437|RUNNING_BILL:2023-09-14:292437|FINAL_BILL:2023-11-28:167107|RETENTION_RELEASE:2024-05-26:83553
ESK-2903,DIST_102,202,Work 1904: DRINKING_WATER Project at Location 1903,Synthetic work description for demo data import,DRINKING_WATER,1283110,1283110,1283110,2024-01-29,2024-02-12,2024-06-19,COMPLETED,100,false,Rural Development Agency (DRDA),Location 1903,28.682376,77.252660,false,false,MOBILISATION_ADVANCE:2024-03-15:192467|RUNNING_BILL:2024-06-23:299392|RUNNING_BILL:2024-08-27:299392|RUNNING_BILL:2024-10-31:299392|FINAL_BILL:2025-01-14:128311|RETENTION_RELEASE:2025-07-13:64156
ESK-2904,DIST_102,204,Work 1905: EDUCATION Project at Location 1904,Synthetic work description for demo data import,EDUCATION,2075941,311391,0,2024-02-01,2024-03-22,,NOT_STARTED,0,false,Public Works Department (PWD),Location 1904,28.571987,77.172554,false,false,MOBILISATION_ADVANCE:2024-04-13:311391|RUNNING_BILL:2024-07-07:0|RUNNING_BILL:2024-09-27:0
ESK-2905,DIST_103,203,Work 1906: EDUCATION Project at Location 1905,Synthetic work description for demo data import,EDUCATION,1403299,1403298,1403299,2022-08-23,2022-09-27,2024-06-13,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1905,28.746355,77.232625,false,false,MOBILISATION_ADVANCE:2022-10-19:210495|RUNNING_BILL:2023-02-15:327436|RUNNING_BILL:2023-04-16:327436|RUNNING_BILL:2023-06-01:327436|FINAL_BILL:2023-08-15:140330|RETENTION_RELEASE:2024-02-11:70165
ESK-2906,DIST_102,204,Work 1907: ROADS_BRIDGES Project at Location 1906,Synthetic work description for demo data import,ROADS_BRIDGES,2684913,2550668,2684913,2025-07-19,2025-08-20,2026-06-10,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1906,28.639365,77.287394,true,false,MOBILISATION_ADVANCE:2025-09-18:402737|RUNNING_BILL:2025-12-08:626480|RUNNING_BILL:2026-02-18:626480|RUNNING_BILL:2026-05-04:626480|FINAL_BILL:2026-07-18:268491
ESK-2907,DIST_103,204,Work 1908: OTHER Project at Location 1907,Synthetic work description for demo data import,OTHER,2326179,348927,2326179,2026-05-12,2026-06-20,2026-09-05,COMPLETED,100,false,Rural Development Agency (DRDA),Location 1907,28.718227,77.183982,false,false,MOBILISATION_ADVANCE:2026-07-20:348927
ESK-2908,DIST_104,202,Work 1909: SANITATION Project at Location 1908,Synthetic work description for demo data import,SANITATION,2846420,426963,2846420,2024-02-26,2024-03-11,2026-01-09,COMPLETED,100,true,Public Works Department (PWD),Location 1908,28.588348,77.323872,false,false,MOBILISATION_ADVANCE:2024-03-28:426963
ESK-2909,DIST_103,204,Work 1910: DRINKING_WATER Project at Location 1909,Synthetic work description for demo data import,DRINKING_WATER,2998130,2548412,2998130,2025-09-21,2025-10-09,2026-09-05,COMPLETED,100,true,Public Works Department (PWD),Location 1909,28.651274,77.159515,false,false,MOBILISATION_ADVANCE:2025-11-07:449720|RUNNING_BILL:2026-01-29:524673|RUNNING_BILL:2026-04-04:524673|RUNNING_BILL:2026-06-18:524673|RUNNING_BILL:2026-08-09:524673
ESK-2910,DIST_103,202,Work 1911: DRINKING_WATER Project at Location 1910,Synthetic work description for demo data import,DRINKING_WATER,3909265,0,0,2026-08-23,,,NOT_STARTED,0,false,Municipal Corporation,Location 1910,28.526293,77.168631,false,false,
ESK-2911,DIST_104,201,Work 1912: HEALTH Project at Location 1911,Synthetic work description for demo data import,HEALTH,973231,145985,973231,2025-09-25,2025-10-03,2026-04-14,COMPLETED,100,true,Public Works Department (PWD),Location 1911,28.593197,77.243552,false,false,MOBILISATION_ADVANCE:2025-10-14:145985
ESK-2912,DIST_102,202,Work 1913: HEALTH Project at Location 1912,Synthetic work description for demo data import,HEALTH,552363,0,552363,2022-12-12,2023-01-17,2023-12-26,COMPLETED,100,false,Public Works Department (PWD),Location 1912,28.617183,77.190935,false,false,
ESK-2913,DIST_104,201,Work 1914: OTHER Project at Location 1913,Synthetic work description for demo data import,OTHER,2090503,2090502,2090503,2025-01-22,2025-02-11,2025-07-04,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1913,28.660265,77.319661,false,false,MOBILISATION_ADVANCE:2025-03-03:313575|RUNNING_BILL:2025-06-29:487784|RUNNING_BILL:2025-09-25:487784|RUNNING_BILL:2025-12-08:487784|FINAL_BILL:2026-02-21:209050|RETENTION_RELEASE:2026-08-20:104525
ESK-2914,DIST_102,202,Work 1915: EDUCATION Project at Location 1914,Synthetic work description for demo data import,EDUCATION,1430043,1430044,1430043,2023-01-06,2023-01-14,2024-11-11,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1914,28.553535,77.330144,false,false,MOBILISATION_ADVANCE:2023-02-18:214506|RUNNING_BILL:2023-05-16:250258|RUNNING_BILL:2023-07-25:250258|RUNNING_BILL:2023-10-14:250258|RUNNING_BILL:2023-12-19:250258|FINAL_BILL:2024-03-03:143004|RETENTION_RELEASE:2024-08-30:71502
ESK-2915,DIST_102,202,Work 1916: HEALTH Project at Location 1915,Synthetic work description for demo data import,HEALTH,184149,156526,184149,2025-11-24,2026-01-08,2026-07-31,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1915,28.719803,77.238881,false,false,MOBILISATION_ADVANCE:2026-02-09:27622|RUNNING_BILL:2026-05-21:64452|RUNNING_BILL:2026-07-19:64452
ESK-2916,DIST_103,202,Work 1917: SANITATION Project at Location 1916,Synthetic work description for demo data import,SANITATION,1340298,257338,0,2026-03-02,2026-03-18,,ON_HOLD,6,false,Municipal Corporation,Location 1916,28.651478,77.172653,true,false,MOBILISATION_ADVANCE:2026-04-14:201045|RUNNING_BILL:2026-08-07:56293
ESK-2917,DIST_103,201,Work 1918: DRINKING_WATER Project at Location 1917,Synthetic work description for demo data import,DRINKING_WATER,1192183,1013355,1192183,2025-12-03,2026-01-11,2026-09-05,COMPLETED,100,true,Irrigation & Flood Control Dept,Location 1917,28.531344,77.302338,false,false,MOBILISATION_ADVANCE:2026-02-10:178827|RUNNING_BILL:2026-05-29:417264|RUNNING_BILL:2026-08-18:417264
ESK-2918,DIST_102,204,Work 1919: EDUCATION Project at Location 1918,Synthetic work description for demo data import,EDUCATION,778047,116707,778047,2025-10-03,2025-11-14,2026-05-03,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1918,28.616612,77.390992,false,false,MOBILISATION_ADVANCE:2025-12-05:116707
ESK-2919,DIST_101,202,Work 1920: EDUCATION Project at Location 1919,Synthetic work description for demo data import,EDUCATION,1538470,0,1538470,2025-10-25,2025-11-08,2026-09-05,COMPLETED,100,false,Irrigation & Flood Control Dept,Location 1919,28.698006,77.366287,false,false,
ESK-2920,DIST_104,201,Work 1921: SANITATION Project at Location 1920,Synthetic work description for demo data import,SANITATION,798956,798956,798956,2024-02-28,2024-03-18,2025-04-30,COMPLETED,100,true,Municipal Corporation,Location 1920,28.549409,77.213831,false,false,MOBILISATION_ADVANCE:2024-03-30:119843|RUNNING_BILL:2024-07-08:186423|RUNNING_BILL:2024-09-01:186423|RUNNING_BILL:2024-11-22:186423|FINAL_BILL:2025-02-05:79896|RETENTION_RELEASE:2025-08-04:39948
ESK-2921,DIST_103,202,Work 1922: HEALTH Project at Location 1921,Synthetic work description for demo data import,HEALTH,399587,196996,343755,2024-05-17,2024-07-01,,IN_PROGRESS,49,false,Municipal Corporation,Location 1921,28.616010,77.323894,false,false,MOBILISATION_ADVANCE:2024-08-02:59938|RUNNING_BILL:2024-11-24:137058
ESK-2922,DIST_101,201,Work 1923: HEALTH Project at Location 1922,Synthetic work description for demo data import,HEALTH,2517861,377679,2517861,2023-11-15,2023-12-06,2025-03-06,COMPLETED,100,true,Irrigation & Flood Control Dept,Location 1922,28.608535,77.266770,false,false,MOBILISATION_ADVANCE:2024-01-15:377679
ESK-2923,DIST_103,202,Work 1924: ROADS_BRIDGES Project at Location 1923,Synthetic work description for demo data import,ROADS_BRIDGES,2994406,658769,1278510,2024-03-25,2024-04-15,,IN_PROGRESS,10,false,Public Works Department (PWD),Location 1923,28.557304,77.322136,false,false,MOBILISATION_ADVANCE:2024-05-29:449161|RUNNING_BILL:2024-08-28:104804|RUNNING_BILL:2024-11-09:104804
ESK-2924,DIST_104,202,Work 1925: ROADS_BRIDGES Project at Location 1924,Synthetic work description for demo data import,ROADS_BRIDGES,2236169,2124360,2236169,2025-08-28,2025-09-28,2026-09-05,COMPLETED,100,true,Public Works Department (PWD),Location 1924,28.583400,77.181276,true,false,MOBILISATION_ADVANCE:2025-10-29:335425|RUNNING_BILL:2026-01-29:782659|RUNNING_BILL:2026-04-28:782659|FINAL_BILL:2026-07-12:223617
ESK-2925,DIST_104,201,Work 1926: DRINKING_WATER Project at Location 1925,Synthetic work description for demo data import,DRINKING_WATER,1623191,1197914,429990,2023-02-08,2023-03-30,,IN_PROGRESS,84,false,Municipal Corporation,Location 1925,28.622853,77.263034,true,false,MOBILISATION_ADVANCE:2023-04-26:243479|RUNNING_BILL:2023-08-27:318145|RUNNING_BILL:2023-11-16:318145|RUNNING_BILL:2024-01-29:318145
ESK-2926,DIST_104,202,Work 1927: EDUCATION Project at Location 1926,Synthetic work description for demo data import,EDUCATION,242769,36415,0,2023-04-14,2023-05-31,,ON_HOLD,82,false,Irrigation & Flood Control Dept,Location 1926,28.744096,77.168344,true,false,MOBILISATION_ADVANCE:2023-06-25:36415
ESK-2927,DIST_103,203,Work 1928: HEALTH Project at Location 1927,Synthetic work description for demo data import,HEALTH,2035854,2035852,2035854,2023-09-30,2023-10-27,2024-10-28,COMPLETED,100,true,Rural Development Agency (DRDA),Location 1927,28.526415,77.237538,true,false,MOBILISATION_ADVANCE:2023-11-24:305378|RUNNING_BILL:2024-02-18:356274|RUNNING_BILL:2024-04-11:356274|RUNNING_BILL:2024-06-16:356274|RUNNING_BILL:2024-08-29:356274|FINAL_BILL:2024-11-12:203585|RETENTION_RELEASE:2025-05-11:101793
ESK-2928,DIST_102,202,Work 1929: OTHER Project at Location 1928,Synthetic work description for demo data import,OTHER,1083554,1083554,1083554,2024-03-03,2024-03-29,2026-01-28,COMPLETED,100,false,Irrigation & Flood Control Dept,Location 1928,28.515532,77.167622,true,true,MOBILISATION_ADVANCE:2024-04-18:162533|RUNNING_BILL:2024-08-23:189622|RUNNING_BILL:2024-11-16:189622|RUNNING_BILL:2025-02-05:189622|RUNNING_BILL:2025-04-30:189622|FINAL_BILL:2025-07-14:108355|RETENTION_RELEASE:2026-01-10:54178
ESK-2929,DIST_104,202,Work 1930: HEALTH Project at Location 1929,Synthetic work description for demo data import,HEALTH,3550103,656769,3332876,2025-05-13,2025-06-08,,IN_PROGRESS,5,false,Public Works Department (PWD),Location 1929,28.741984,77.344345,false,false,MOBILISATION_ADVANCE:2025-07-17:532515|RUNNING_BILL:2025-11-02:124254
ESK-2930,DIST_101,202,Work 1931: EDUCATION Project at Location 1930,Synthetic work description for demo data import,EDUCATION,587942,88191,587942,2023-09-30,2023-10-23,2025-09-09,COMPLETED,100,true,Municipal Corporation,Location 1930,28.726777,77.184644,false,false,MOBILISATION_ADVANCE:2023-11-28:88191
ESK-2931,DIST_102,204,Work 1932: SANITATION Project at Location 1931,Synthetic work description for demo data import,SANITATION,2295161,2295162,2295161,2024-08-16,2024-09-01,2026-01-27,COMPLETED,100,false,Public Works Department (PWD),Location 1931,28.509575,77.276269,true,false,MOBILISATION_ADVANCE:2024-10-07:344274|RUNNING_BILL:2025-01-12:535538|RUNNING_BILL:2025-03-01:535538|RUNNING_BILL:2025-04-23:535538|FINAL_BILL:2025-07-07:229516|RETENTION_RELEASE:2026-01-03:114758
ESK-2932,DIST_102,203,Work 1933: DRINKING_WATER Project at Location 1932,Synthetic work description for demo data import,DRINKING_WATER,246816,0,0,2024-06-18,2024-07-23,,ON_HOLD,1,false,Municipal Corporation,Location 1932,28.551570,77.287132,false,false,
ESK-2933,DIST_102,202,Work 1934: ROADS_BRIDGES Project at Location 1933,Synthetic work description for demo data import,ROADS_BRIDGES,2569233,385385,0,2023-06-27,2023-08-01,,NOT_STARTED,0,false,Irrigation & Flood Control Dept,Location 1933,28.505848,77.311176,false,false,MOBILISATION_ADVANCE:2023-08-21:385385|RUNNING_BILL:2023-12-03:0|RUNNING_BILL:2024-01-24:0
ESK-2934,DIST_101,204,Work 1935: DRINKING_WATER Project at Location 1934,Synthetic work description for demo data import,DRINKING_WATER,2166674,1826507,307592,2025-08-25,2025-10-05,,IN_PROGRESS,99,false,Rural Development Agency (DRDA),Location 1934,28.524512,77.333207,false,false,MOBILISATION_ADVANCE:2025-10-16:325001|RUNNING_BILL:2026-02-12:500502|RUNNING_BILL:2026-04-02:500502|RUNNING_BILL:2026-06-07:500502
ESK-2935,DIST_101,201,Work 1936: ROADS_BRIDGES Project at Location 1935,Synthetic work description for demo data import,ROADS_BRIDGES,2353100,2353101,2353100,2023-07-12,2023-07-20,2024-12-14,COMPLETED,100,true,Irrigation & Flood Control Dept,Location 1935,28.629748,77.356385,true,false,MOBILISATION_ADVANCE:2023-08-17:352965|RUNNING_BILL:2023-12-14:549057|RUNNING_BILL:2024-02-11:549057|RUNNING_BILL:2024-03-31:549057|FINAL_BILL:2024-06-14:235310|RETENTION_RELEASE:2024-12-11:117655
ESK-2936,DIST_103,203,Work 1937: SANITATION Project at Location 1936,Synthetic work description for demo data import,SANITATION,4782594,0,0,2026-08-22,,,NOT_STARTED,0,false,Municipal Corporation,Location 1936,28.709942,77.395996,false,false,
ESK-2937,DIST_102,201,Work 1938: SANITATION Project at Location 1937,Synthetic work description for demo data import,SANITATION,1620676,1620675,1620676,2023-10-26,2023-11-30,2025-09-02,COMPLETED,100,true,Municipal Corporation,Location 1937,28.725819,77.305271,false,false,MOBILISATION_ADVANCE:2023-12-13:243101|RUNNING_BILL:2024-04-20:283618|RUNNING_BILL:2024-07-11:283618|RUNNING_BILL:2024-09-14:283618|RUNNING_BILL:2024-11-15:283618|FINAL_BILL:2025-01-29:162068|RETENTION_RELEASE:2025-07-28:81034
ESK-2938,DIST_104,204,Work 1939: OTHER Project at Location 1938,Synthetic work description for demo data import,OTHER,2524581,1704093,2524581,2025-09-23,2025-09-29,2026-09-05,COMPLETED,100,true,Irrigation & Flood Control Dept,Location 1938,28.639274,77.267920,true,true,MOBILISATION_ADVANCE:2025-10-23:378687|RUNNING_BILL:2026-01-13:441802|RUNNING_BILL:2026-04-11:441802|RUNNING_BILL:2026-06-29:441802
